timestamp,device_id,channel,value,unit,quality,sequence_number
1700000001.006000,sim-pump-01,vibration_x,1.252209,g,GOOD,1006
1700000001.007000,sim-pump-01,vibration_x,1.202215,g,GOOD,1007
1700000001.008000,sim-pump-01,vibration_x,1.090885,g,GOOD,1008
1700000001.009000,sim-pump-01,vibration_x,0.872653,g,GOOD,1009
1700000001.010000,sim-pump-01,vibration_x,0.775365,g,GOOD,1010
1700000001.011000,sim-pump-01,vibration_x,0.767685,g,GOOD,1011
1700000001.012000,sim-pump-01,vibration_x,0.582193,g,GOOD,1012
1700000001.013000,sim-pump-01,vibration_x,0.405648,g,GOOD,1013
1700000001.014000,sim-pump-01,vibration_x,0.529355,g,GOOD,1014
1700000001.015000,sim-pump-01,vibration_x,0.411376,g,GOOD,1015
1700000001.016000,sim-pump-01,vibration_x,0.397818,g,GOOD,1016
1700000001.017000,sim-pump-01,vibration_x,0.276907,g,GOOD,1017
1700000001.018000,sim-pump-01,vibration_x,0.184339,g,GOOD,1018
1700000001.019000,sim-pump-01,vibration_x,0.063351,g,GOOD,1019
1700000001.020000,sim-pump-01,vibration_x,0.059346,g,GOOD,1020
1700000001.021000,sim-pump-01,vibration_x,-0.089077,g,GOOD,1021
1700000001.022000,sim-pump-01,vibration_x,-0.210737,g,GOOD,1022
1700000001.023000,sim-pump-01,vibration_x,-0.219359,g,GOOD,1023
1700000001.024000,sim-pump-01,vibration_x,-0.382129,g,GOOD,1024
1700000001.025000,sim-pump-01,vibration_x,-0.423413,g,GOOD,1025
1700000001.026000,sim-pump-01,vibration_x,-0.456000,g,GOOD,1026
1700000001.027000,sim-pump-01,vibration_x,-0.612082,g,GOOD,1027
1700000001.028000,sim-pump-01,vibration_x,-0.684248,g,GOOD,1028
1700000001.029000,sim-pump-01,vibration_x,-0.752532,g,GOOD,1029
1700000001.030000,sim-pump-01,vibration_x,-0.832712,g,GOOD,1030
1700000001.031000,sim-pump-01,vibration_x,-0.911390,g,GOOD,1031
1700000001.032000,sim-pump-01,vibration_x,-1.040615,g,GOOD,1032
1700000001.033000,sim-pump-01,vibration_x,-1.218245,g,GOOD,1033
1700000001.034000,sim-pump-01,vibration_x,-1.246760,g,GOOD,1034
1700000001.035000,sim-pump-01,vibration_x,-1.205354,g,GOOD,1035
1700000001.036000,sim-pump-01,vibration_x,-1.120038,g,GOOD,1036
1700000001.037000,sim-pump-01,vibration_x,-0.900012,g,GOOD,1037
1700000001.038000,sim-pump-01,vibration_x,-0.700985,g,GOOD,1038
1700000001.039000,sim-pump-01,vibration_x,-0.332611,g,GOOD,1039
1700000001.040000,sim-pump-01,vibration_x,-0.005886,g,GOOD,1040
1700000001.041000,sim-pump-01,vibration_x,0.255468,g,GOOD,1041
1700000001.042000,sim-pump-01,vibration_x,0.697255,g,GOOD,1042
1700000001.043000,sim-pump-01,vibration_x,0.897196,g,GOOD,1043
1700000001.044000,sim-pump-01,vibration_x,1.043495,g,GOOD,1044
1700000001.045000,sim-pump-01,vibration_x,1.262666,g,GOOD,1045
1700000001.046000,sim-pump-01,vibration_x,1.251258,g,GOOD,1046
1700000001.047000,sim-pump-01,vibration_x,1.271712,g,GOOD,1047
1700000001.048000,sim-pump-01,vibration_x,1.085066,g,GOOD,1048
1700000001.049000,sim-pump-01,vibration_x,1.010402,g,GOOD,1049
1700000001.050000,sim-pump-01,vibration_x,0.838721,g,GOOD,1050
1700000001.051000,sim-pump-01,vibration_x,0.710040,g,GOOD,1051
1700000001.052000,sim-pump-01,vibration_x,0.669215,g,GOOD,1052
1700000001.053000,sim-pump-01,vibration_x,0.517378,g,GOOD,1053
1700000001.054000,sim-pump-01,vibration_x,0.455771,g,GOOD,1054
1700000001.055000,sim-pump-01,vibration_x,0.430322,g,GOOD,1055
1700000001.056000,sim-pump-01,vibration_x,0.453965,g,GOOD,1056
1700000001.057000,sim-pump-01,vibration_x,0.272902,g,GOOD,1057
1700000001.058000,sim-pump-01,vibration_x,0.130934,g,GOOD,1058
1700000001.059000,sim-pump-01,vibration_x,0.071380,g,GOOD,1059
1700000001.060000,sim-pump-01,vibration_x,0.037100,g,GOOD,1060
1700000001.061000,sim-pump-01,vibration_x,-0.118207,g,GOOD,1061
1700000001.062000,sim-pump-01,vibration_x,-0.154953,g,GOOD,1062
1700000001.063000,sim-pump-01,vibration_x,-0.284211,g,GOOD,1063
1700000001.064000,sim-pump-01,vibration_x,-0.359304,g,GOOD,1064
1700000001.065000,sim-pump-01,vibration_x,-0.332484,g,GOOD,1065
1700000001.066000,sim-pump-01,vibration_x,-0.452552,g,GOOD,1066
1700000001.067000,sim-pump-01,vibration_x,-0.560274,g,GOOD,1067
1700000001.068000,sim-pump-01,vibration_x,-0.727304,g,GOOD,1068
1700000001.069000,sim-pump-01,vibration_x,-0.698955,g,GOOD,1069
1700000001.070000,sim-pump-01,vibration_x,-0.902111,g,GOOD,1070
1700000001.071000,sim-pump-01,vibration_x,-0.888972,g,GOOD,1071
1700000001.072000,sim-pump-01,vibration_x,-1.096725,g,GOOD,1072
1700000001.073000,sim-pump-01,vibration_x,-1.097290,g,GOOD,1073
1700000001.074000,sim-pump-01,vibration_x,-1.129194,g,GOOD,1074
1700000001.075000,sim-pump-01,vibration_x,-1.226256,g,GOOD,1075
1700000001.076000,sim-pump-01,vibration_x,-1.064562,g,GOOD,1076
1700000001.077000,sim-pump-01,vibration_x,-0.924682,g,GOOD,1077
1700000001.078000,sim-pump-01,vibration_x,-0.604925,g,GOOD,1078
1700000001.079000,sim-pump-01,vibration_x,-0.279803,g,GOOD,1079
1700000001.080000,sim-pump-01,vibration_x,-0.093876,g,GOOD,1080
1700000001.081000,sim-pump-01,vibration_x,0.344660,g,GOOD,1081
1700000001.082000,sim-pump-01,vibration_x,0.677505,g,GOOD,1082
1700000001.083000,sim-pump-01,vibration_x,0.937838,g,GOOD,1083
1700000001.084000,sim-pump-01,vibration_x,1.057548,g,GOOD,1084
1700000001.085000,sim-pump-01,vibration_x,1.179460,g,GOOD,1085
1700000001.086000,sim-pump-01,vibration_x,1.264545,g,GOOD,1086
1700000001.087000,sim-pump-01,vibration_x,1.200865,g,GOOD,1087
1700000001.088000,sim-pump-01,vibration_x,1.117784,g,GOOD,1088
1700000001.089000,sim-pump-01,vibration_x,1.010519,g,GOOD,1089
1700000001.090000,sim-pump-01,vibration_x,0.917819,g,GOOD,1090
1700000001.091000,sim-pump-01,vibration_x,0.835338,g,GOOD,1091
1700000001.092000,sim-pump-01,vibration_x,0.646496,g,GOOD,1092
1700000001.093000,sim-pump-01,vibration_x,0.583140,g,GOOD,1093
1700000001.094000,sim-pump-01,vibration_x,0.548712,g,GOOD,1094
1700000001.095000,sim-pump-01,vibration_x,0.366549,g,GOOD,1095
1700000001.096000,sim-pump-01,vibration_x,0.288850,g,GOOD,1096
1700000001.097000,sim-pump-01,vibration_x,0.313750,g,GOOD,1097
1700000001.098000,sim-pump-01,vibration_x,0.210966,g,GOOD,1098
1700000001.099000,sim-pump-01,vibration_x,0.084301,g,GOOD,1099
1700000001.100000,sim-pump-01,vibration_x,-0.005072,g,GOOD,1100
1700000001.101000,sim-pump-01,vibration_x,-0.082370,g,GOOD,1101
1700000001.102000,sim-pump-01,vibration_x,-0.194303,g,GOOD,1102
1700000001.103000,sim-pump-01,vibration_x,-0.337689,g,GOOD,1103
1700000001.104000,sim-pump-01,vibration_x,-0.442098,g,GOOD,1104
1700000001.105000,sim-pump-01,vibration_x,-0.424096,g,GOOD,1105
1700000001.106000,sim-pump-01,vibration_x,-0.483132,g,GOOD,1106
1700000001.107000,sim-pump-01,vibration_x,-0.559507,g,GOOD,1107
1700000001.108000,sim-pump-01,vibration_x,-0.679419,g,GOOD,1108
1700000001.109000,sim-pump-01,vibration_x,-0.766929,g,GOOD,1109
1700000001.110000,sim-pump-01,vibration_x,-0.904377,g,GOOD,1110
1700000001.111000,sim-pump-01,vibration_x,-1.047624,g,GOOD,1111
1700000001.112000,sim-pump-01,vibration_x,-1.063083,g,GOOD,1112
1700000001.113000,sim-pump-01,vibration_x,-1.201568,g,GOOD,1113
1700000001.114000,sim-pump-01,vibration_x,-1.268433,g,GOOD,1114
1700000001.115000,sim-pump-01,vibration_x,-1.326922,g,GOOD,1115
1700000001.116000,sim-pump-01,vibration_x,-1.073490,g,GOOD,1116
1700000001.117000,sim-pump-01,vibration_x,-0.866219,g,GOOD,1117
1700000001.118000,sim-pump-01,vibration_x,-0.653215,g,GOOD,1118
1700000001.119000,sim-pump-01,vibration_x,-0.321324,g,GOOD,1119
1700000001.120000,sim-pump-01,vibration_x,-0.019712,g,GOOD,1120
1700000001.121000,sim-pump-01,vibration_x,0.415844,g,GOOD,1121
1700000001.122000,sim-pump-01,vibration_x,0.687476,g,GOOD,1122
1700000001.123000,sim-pump-01,vibration_x,0.945951,g,GOOD,1123
1700000001.124000,sim-pump-01,vibration_x,1.140521,g,GOOD,1124
1700000001.125000,sim-pump-01,vibration_x,1.233417,g,GOOD,1125
1700000001.126000,sim-pump-01,vibration_x,1.273075,g,GOOD,1126
1700000001.127000,sim-pump-01,vibration_x,1.122444,g,GOOD,1127
1700000001.128000,sim-pump-01,vibration_x,1.077385,g,GOOD,1128
1700000001.129000,sim-pump-01,vibration_x,0.952026,g,GOOD,1129
1700000001.130000,sim-pump-01,vibration_x,0.774742,g,GOOD,1130
1700000001.131000,sim-pump-01,vibration_x,0.715016,g,GOOD,1131
1700000001.132000,sim-pump-01,vibration_x,0.653448,g,GOOD,1132
1700000001.133000,sim-pump-01,vibration_x,0.529576,g,GOOD,1133
1700000001.134000,sim-pump-01,vibration_x,0.568007,g,GOOD,1134
1700000001.135000,sim-pump-01,vibration_x,0.432629,g,GOOD,1135
1700000001.136000,sim-pump-01,vibration_x,0.367717,g,GOOD,1136
1700000001.137000,sim-pump-01,vibration_x,0.331151,g,GOOD,1137
1700000001.138000,sim-pump-01,vibration_x,0.236106,g,GOOD,1138
1700000001.139000,sim-pump-01,vibration_x,0.083479,g,GOOD,1139
1700000001.140000,sim-pump-01,vibration_x,0.042512,g,GOOD,1140
1700000001.141000,sim-pump-01,vibration_x,-0.106433,g,GOOD,1141
1700000001.142000,sim-pump-01,vibration_x,-0.220758,g,GOOD,1142
1700000001.143000,sim-pump-01,vibration_x,-0.208438,g,GOOD,1143
1700000001.144000,sim-pump-01,vibration_x,-0.386937,g,GOOD,1144
1700000001.145000,sim-pump-01,vibration_x,-0.434987,g,GOOD,1145
1700000001.146000,sim-pump-01,vibration_x,-0.471784,g,GOOD,1146
1700000001.147000,sim-pump-01,vibration_x,-0.596335,g,GOOD,1147
1700000001.148000,sim-pump-01,vibration_x,-0.624848,g,GOOD,1148
1700000001.149000,sim-pump-01,vibration_x,-0.794353,g,GOOD,1149
1700000001.150000,sim-pump-01,vibration_x,-0.853824,g,GOOD,1150
1700000001.151000,sim-pump-01,vibration_x,-0.961141,g,GOOD,1151
1700000001.152000,sim-pump-01,vibration_x,-1.189176,g,GOOD,1152
1700000001.153000,sim-pump-01,vibration_x,-1.216546,g,GOOD,1153
1700000001.154000,sim-pump-01,vibration_x,-1.243715,g,GOOD,1154
1700000001.155000,sim-pump-01,vibration_x,-1.391108,g,GOOD,1155
1700000001.156000,sim-pump-01,vibration_x,-1.046360,g,GOOD,1156
1700000001.157000,sim-pump-01,vibration_x,-0.983159,g,GOOD,1157
1700000001.158000,sim-pump-01,vibration_x,-0.691222,g,GOOD,1158
1700000001.159000,sim-pump-01,vibration_x,-0.387581,g,GOOD,1159
1700000001.160000,sim-pump-01,vibration_x,0.029647,g,GOOD,1160
1700000001.161000,sim-pump-01,vibration_x,0.288230,g,GOOD,1161
1700000001.162000,sim-pump-01,vibration_x,0.681185,g,GOOD,1162
1700000001.163000,sim-pump-01,vibration_x,0.925342,g,GOOD,1163
1700000001.164000,sim-pump-01,vibration_x,1.117889,g,GOOD,1164
1700000001.165000,sim-pump-01,vibration_x,1.233554,g,GOOD,1165
1700000001.166000,sim-pump-01,vibration_x,1.252372,g,GOOD,1166
1700000001.167000,sim-pump-01,vibration_x,1.236738,g,GOOD,1167
1700000001.168000,sim-pump-01,vibration_x,1.040378,g,GOOD,1168
1700000001.169000,sim-pump-01,vibration_x,1.040029,g,GOOD,1169
1700000001.170000,sim-pump-01,vibration_x,0.903820,g,GOOD,1170
1700000001.171000,sim-pump-01,vibration_x,0.673070,g,GOOD,1171
1700000001.172000,sim-pump-01,vibration_x,0.696397,g,GOOD,1172
1700000001.173000,sim-pump-01,vibration_x,0.570417,g,GOOD,1173
1700000001.174000,sim-pump-01,vibration_x,0.486294,g,GOOD,1174
1700000001.175000,sim-pump-01,vibration_x,0.442122,g,GOOD,1175
1700000001.176000,sim-pump-01,vibration_x,0.380300,g,GOOD,1176
1700000001.177000,sim-pump-01,vibration_x,0.385536,g,GOOD,1177
1700000001.178000,sim-pump-01,vibration_x,0.073320,g,GOOD,1178
1700000001.179000,sim-pump-01,vibration_x,0.147396,g,GOOD,1179
1700000001.180000,sim-pump-01,vibration_x,0.038954,g,GOOD,1180
1700000001.181000,sim-pump-01,vibration_x,-0.082929,g,GOOD,1181
1700000001.182000,sim-pump-01,vibration_x,-0.160574,g,GOOD,1182
1700000001.183000,sim-pump-01,vibration_x,-0.251550,g,GOOD,1183
1700000001.184000,sim-pump-01,vibration_x,-0.413584,g,GOOD,1184
1700000001.185000,sim-pump-01,vibration_x,-0.390149,g,GOOD,1185
1700000001.186000,sim-pump-01,vibration_x,-0.425137,g,GOOD,1186
1700000001.187000,sim-pump-01,vibration_x,-0.562892,g,GOOD,1187
1700000001.188000,sim-pump-01,vibration_x,-0.663792,g,GOOD,1188
1700000001.189000,sim-pump-01,vibration_x,-0.701401,g,GOOD,1189
1700000001.190000,sim-pump-01,vibration_x,-0.854199,g,GOOD,1190
1700000001.191000,sim-pump-01,vibration_x,-1.045056,g,GOOD,1191
1700000001.192000,sim-pump-01,vibration_x,-1.010282,g,GOOD,1192
1700000001.193000,sim-pump-01,vibration_x,-1.224646,g,GOOD,1193
1700000001.194000,sim-pump-01,vibration_x,-1.207740,g,GOOD,1194
1700000001.195000,sim-pump-01,vibration_x,-1.246815,g,GOOD,1195
1700000001.196000,sim-pump-01,vibration_x,-1.221781,g,GOOD,1196
1700000001.197000,sim-pump-01,vibration_x,-0.928344,g,GOOD,1197
1700000001.198000,sim-pump-01,vibration_x,-0.635280,g,GOOD,1198
1700000001.199000,sim-pump-01,vibration_x,-0.361507,g,GOOD,1199
1700000001.200000,sim-pump-01,vibration_x,-0.054174,g,GOOD,1200
1700000001.201000,sim-pump-01,vibration_x,0.342088,g,GOOD,1201
1700000001.202000,sim-pump-01,vibration_x,0.636116,g,GOOD,1202
1700000001.203000,sim-pump-01,vibration_x,0.873371,g,GOOD,1203
1700000001.204000,sim-pump-01,vibration_x,1.130411,g,GOOD,1204
1700000001.205000,sim-pump-01,vibration_x,1.150688,g,GOOD,1205
1700000001.206000,sim-pump-01,vibration_x,1.300741,g,GOOD,1206
1700000001.207000,sim-pump-01,vibration_x,1.164002,g,GOOD,1207
1700000001.208000,sim-pump-01,vibration_x,1.157389,g,GOOD,1208
1700000001.209000,sim-pump-01,vibration_x,0.992073,g,GOOD,1209
1700000001.210000,sim-pump-01,vibration_x,0.824680,g,GOOD,1210
1700000001.211000,sim-pump-01,vibration_x,0.759681,g,GOOD,1211
1700000001.212000,sim-pump-01,vibration_x,0.566768,g,GOOD,1212
1700000001.213000,sim-pump-01,vibration_x,0.602864,g,GOOD,1213
1700000001.214000,sim-pump-01,vibration_x,0.415666,g,GOOD,1214
1700000001.215000,sim-pump-01,vibration_x,0.398351,g,GOOD,1215
1700000001.216000,sim-pump-01,vibration_x,0.391779,g,GOOD,1216
1700000001.217000,sim-pump-01,vibration_x,0.339133,g,GOOD,1217
1700000001.218000,sim-pump-01,vibration_x,0.104300,g,GOOD,1218
1700000001.219000,sim-pump-01,vibration_x,0.078602,g,GOOD,1219
1700000001.220000,sim-pump-01,vibration_x,0.049443,g,GOOD,1220
1700000001.221000,sim-pump-01,vibration_x,-0.107852,g,GOOD,1221
1700000001.222000,sim-pump-01,vibration_x,-0.249643,g,GOOD,1222
1700000001.223000,sim-pump-01,vibration_x,-0.301881,g,GOOD,1223
1700000001.224000,sim-pump-01,vibration_x,-0.328694,g,GOOD,1224
1700000001.225000,sim-pump-01,vibration_x,-0.374864,g,GOOD,1225
1700000001.226000,sim-pump-01,vibration_x,-0.410745,g,GOOD,1226
1700000001.227000,sim-pump-01,vibration_x,-0.575271,g,GOOD,1227
1700000001.228000,sim-pump-01,vibration_x,-0.672368,g,GOOD,1228
1700000001.229000,sim-pump-01,vibration_x,-0.743602,g,GOOD,1229
1700000001.230000,sim-pump-01,vibration_x,-0.842236,g,GOOD,1230
1700000001.231000,sim-pump-01,vibration_x,-0.975524,g,GOOD,1231
1700000001.232000,sim-pump-01,vibration_x,-1.098648,g,GOOD,1232
1700000001.233000,sim-pump-01,vibration_x,-1.147516,g,GOOD,1233
1700000001.234000,sim-pump-01,vibration_x,-1.176183,g,GOOD,1234
1700000001.235000,sim-pump-01,vibration_x,-1.210871,g,GOOD,1235
1700000001.236000,sim-pump-01,vibration_x,-1.115855,g,GOOD,1236
1700000001.237000,sim-pump-01,vibration_x,-0.903737,g,GOOD,1237
1700000001.238000,sim-pump-01,vibration_x,-0.660316,g,GOOD,1238
1700000001.239000,sim-pump-01,vibration_x,-0.380548,g,GOOD,1239
1700000001.240000,sim-pump-01,vibration_x,-0.047437,g,GOOD,1240
1700000001.241000,sim-pump-01,vibration_x,0.357267,g,GOOD,1241
1700000001.242000,sim-pump-01,vibration_x,0.634461,g,GOOD,1242
1700000001.243000,sim-pump-01,vibration_x,0.873304,g,GOOD,1243
1700000001.244000,sim-pump-01,vibration_x,1.176185,g,GOOD,1244
1700000001.245000,sim-pump-01,vibration_x,1.223269,g,GOOD,1245
1700000001.246000,sim-pump-01,vibration_x,1.301577,g,GOOD,1246
1700000001.247000,sim-pump-01,vibration_x,1.217050,g,GOOD,1247
1700000001.248000,sim-pump-01,vibration_x,1.124714,g,GOOD,1248
1700000001.249000,sim-pump-01,vibration_x,0.959895,g,GOOD,1249
1700000001.250000,sim-pump-01,vibration_x,0.964537,g,GOOD,1250
1700000001.251000,sim-pump-01,vibration_x,0.778640,g,GOOD,1251
1700000001.252000,sim-pump-01,vibration_x,0.617199,g,GOOD,1252
1700000001.253000,sim-pump-01,vibration_x,0.632434,g,GOOD,1253
1700000001.254000,sim-pump-01,vibration_x,0.512321,g,GOOD,1254
1700000001.255000,sim-pump-01,vibration_x,0.448024,g,GOOD,1255
1700000001.256000,sim-pump-01,vibration_x,0.336632,g,GOOD,1256
1700000001.257000,sim-pump-01,vibration_x,0.252069,g,GOOD,1257
1700000001.258000,sim-pump-01,vibration_x,0.196035,g,GOOD,1258
1700000001.259000,sim-pump-01,vibration_x,0.020514,g,GOOD,1259
1700000001.260000,sim-pump-01,vibration_x,0.054626,g,GOOD,1260
1700000001.261000,sim-pump-01,vibration_x,-0.101753,g,GOOD,1261
1700000001.262000,sim-pump-01,vibration_x,-0.222236,g,GOOD,1262
1700000001.263000,sim-pump-01,vibration_x,-0.278643,g,GOOD,1263
1700000001.264000,sim-pump-01,vibration_x,-0.317270,g,GOOD,1264
1700000001.265000,sim-pump-01,vibration_x,-0.460110,g,GOOD,1265
1700000001.266000,sim-pump-01,vibration_x,-0.550704,g,GOOD,1266
1700000001.267000,sim-pump-01,vibration_x,-0.579552,g,GOOD,1267
1700000001.268000,sim-pump-01,vibration_x,-0.608442,g,GOOD,1268
1700000001.269000,sim-pump-01,vibration_x,-0.765711,g,GOOD,1269
1700000001.270000,sim-pump-01,vibration_x,-0.838371,g,GOOD,1270
1700000001.271000,sim-pump-01,vibration_x,-0.994002,g,GOOD,1271
1700000001.272000,sim-pump-01,vibration_x,-1.151516,g,GOOD,1272
1700000001.273000,sim-pump-01,vibration_x,-1.191402,g,GOOD,1273
1700000001.274000,sim-pump-01,vibration_x,-1.219390,g,GOOD,1274
1700000001.275000,sim-pump-01,vibration_x,-1.308525,g,GOOD,1275
1700000001.276000,sim-pump-01,vibration_x,-1.143286,g,GOOD,1276
1700000001.277000,sim-pump-01,vibration_x,-0.830764,g,GOOD,1277
1700000001.278000,sim-pump-01,vibration_x,-0.650689,g,GOOD,1278
1700000001.279000,sim-pump-01,vibration_x,-0.276794,g,GOOD,1279
1700000001.280000,sim-pump-01,vibration_x,-0.052195,g,GOOD,1280
1700000001.281000,sim-pump-01,vibration_x,0.323006,g,GOOD,1281
1700000001.282000,sim-pump-01,vibration_x,0.678082,g,GOOD,1282
1700000001.283000,sim-pump-01,vibration_x,0.922800,g,GOOD,1283
1700000001.284000,sim-pump-01,vibration_x,1.093221,g,GOOD,1284
1700000001.285000,sim-pump-01,vibration_x,1.241528,g,GOOD,1285
1700000001.286000,sim-pump-01,vibration_x,1.169431,g,GOOD,1286
1700000001.287000,sim-pump-01,vibration_x,1.288839,g,GOOD,1287
1700000001.288000,sim-pump-01,vibration_x,1.104362,g,GOOD,1288
1700000001.289000,sim-pump-01,vibration_x,0.867992,g,GOOD,1289
1700000001.290000,sim-pump-01,vibration_x,0.833279,g,GOOD,1290
1700000001.291000,sim-pump-01,vibration_x,0.767873,g,GOOD,1291
1700000001.292000,sim-pump-01,vibration_x,0.598191,g,GOOD,1292
1700000001.293000,sim-pump-01,vibration_x,0.586588,g,GOOD,1293
1700000001.294000,sim-pump-01,vibration_x,0.425284,g,GOOD,1294
1700000001.295000,sim-pump-01,vibration_x,0.540582,g,GOOD,1295
1700000001.296000,sim-pump-01,vibration_x,0.321887,g,GOOD,1296
1700000001.297000,sim-pump-01,vibration_x,0.260452,g,GOOD,1297
1700000001.298000,sim-pump-01,vibration_x,0.260070,g,GOOD,1298
1700000001.299000,sim-pump-01,vibration_x,0.097378,g,GOOD,1299
1700000001.300000,sim-pump-01,vibration_x,0.038240,g,GOOD,1300
1700000001.301000,sim-pump-01,vibration_x,-0.036536,g,GOOD,1301
1700000001.302000,sim-pump-01,vibration_x,-0.176822,g,GOOD,1302
1700000001.303000,sim-pump-01,vibration_x,-0.334460,g,GOOD,1303
1700000001.304000,sim-pump-01,vibration_x,-0.359995,g,GOOD,1304
1700000001.305000,sim-pump-01,vibration_x,-0.464604,g,GOOD,1305
1700000001.306000,sim-pump-01,vibration_x,-0.520984,g,GOOD,1306
1700000001.307000,sim-pump-01,vibration_x,-0.590716,g,GOOD,1307
1700000001.308000,sim-pump-01,vibration_x,-0.572829,g,GOOD,1308
1700000001.309000,sim-pump-01,vibration_x,-0.677268,g,GOOD,1309
1700000001.310000,sim-pump-01,vibration_x,-0.867404,g,GOOD,1310
1700000001.311000,sim-pump-01,vibration_x,-1.026241,g,GOOD,1311
1700000001.312000,sim-pump-01,vibration_x,-1.090314,g,GOOD,1312
1700000001.313000,sim-pump-01,vibration_x,-1.187181,g,GOOD,1313
1700000001.314000,sim-pump-01,vibration_x,-1.273202,g,GOOD,1314
1700000001.315000,sim-pump-01,vibration_x,-1.182164,g,GOOD,1315
1700000001.316000,sim-pump-01,vibration_x,-1.100658,g,GOOD,1316
1700000001.317000,sim-pump-01,vibration_x,-0.873749,g,GOOD,1317
1700000001.318000,sim-pump-01,vibration_x,-0.702221,g,GOOD,1318
1700000001.319000,sim-pump-01,vibration_x,-0.358276,g,GOOD,1319
1700000001.320000,sim-pump-01,vibration_x,0.003082,g,GOOD,1320
1700000001.321000,sim-pump-01,vibration_x,0.312824,g,GOOD,1321
1700000001.322000,sim-pump-01,vibration_x,0.649061,g,GOOD,1322
1700000001.323000,sim-pump-01,vibration_x,0.894191,g,GOOD,1323
1700000001.324000,sim-pump-01,vibration_x,1.058380,g,GOOD,1324
1700000001.325000,sim-pump-01,vibration_x,1.273522,g,GOOD,1325
1700000001.326000,sim-pump-01,vibration_x,1.189798,g,GOOD,1326
1700000001.327000,sim-pump-01,vibration_x,1.239858,g,GOOD,1327
1700000001.328000,sim-pump-01,vibration_x,1.126976,g,GOOD,1328
1700000001.329000,sim-pump-01,vibration_x,0.908273,g,GOOD,1329
1700000001.330000,sim-pump-01,vibration_x,0.863788,g,GOOD,1330
1700000001.331000,sim-pump-01,vibration_x,0.733447,g,GOOD,1331
1700000001.332000,sim-pump-01,vibration_x,0.613047,g,GOOD,1332
1700000001.333000,sim-pump-01,vibration_x,0.568807,g,GOOD,1333
1700000001.334000,sim-pump-01,vibration_x,0.524721,g,GOOD,1334
1700000001.335000,sim-pump-01,vibration_x,0.421843,g,GOOD,1335
1700000001.336000,sim-pump-01,vibration_x,0.283819,g,GOOD,1336
1700000001.337000,sim-pump-01,vibration_x,0.307627,g,GOOD,1337
1700000001.338000,sim-pump-01,vibration_x,0.192293,g,GOOD,1338
1700000001.339000,sim-pump-01,vibration_x,0.150864,g,GOOD,1339
1700000001.340000,sim-pump-01,vibration_x,0.027920,g,GOOD,1340
1700000001.341000,sim-pump-01,vibration_x,-0.126676,g,GOOD,1341
1700000001.342000,sim-pump-01,vibration_x,-0.143418,g,GOOD,1342
1700000001.343000,sim-pump-01,vibration_x,-0.256287,g,GOOD,1343
1700000001.344000,sim-pump-01,vibration_x,-0.391049,g,GOOD,1344
1700000001.345000,sim-pump-01,vibration_x,-0.416813,g,GOOD,1345
1700000001.346000,sim-pump-01,vibration_x,-0.472031,g,GOOD,1346
1700000001.347000,sim-pump-01,vibration_x,-0.519179,g,GOOD,1347
1700000001.348000,sim-pump-01,vibration_x,-0.677884,g,GOOD,1348
1700000001.349000,sim-pump-01,vibration_x,-0.832662,g,GOOD,1349
1700000001.350000,sim-pump-01,vibration_x,-0.864720,g,GOOD,1350
1700000001.351000,sim-pump-01,vibration_x,-0.973967,g,GOOD,1351
1700000001.352000,sim-pump-01,vibration_x,-1.130099,g,GOOD,1352
1700000001.353000,sim-pump-01,vibration_x,-1.101070,g,GOOD,1353
1700000001.354000,sim-pump-01,vibration_x,-1.238574,g,GOOD,1354
1700000001.355000,sim-pump-01,vibration_x,-1.221442,g,GOOD,1355
1700000001.356000,sim-pump-01,vibration_x,-1.056955,g,GOOD,1356
1700000001.357000,sim-pump-01,vibration_x,-0.896257,g,GOOD,1357
1700000001.358000,sim-pump-01,vibration_x,-0.721375,g,GOOD,1358
1700000001.359000,sim-pump-01,vibration_x,-0.372539,g,GOOD,1359
1700000001.360000,sim-pump-01,vibration_x,-0.002991,g,GOOD,1360
1700000001.361000,sim-pump-01,vibration_x,0.394471,g,GOOD,1361
1700000001.362000,sim-pump-01,vibration_x,0.596516,g,GOOD,1362
1700000001.363000,sim-pump-01,vibration_x,0.836398,g,GOOD,1363
1700000001.364000,sim-pump-01,vibration_x,1.143724,g,GOOD,1364
1700000001.365000,sim-pump-01,vibration_x,1.193402,g,GOOD,1365
1700000001.366000,sim-pump-01,vibration_x,1.282731,g,GOOD,1366
1700000001.367000,sim-pump-01,vibration_x,1.266885,g,GOOD,1367
1700000001.368000,sim-pump-01,vibration_x,1.037593,g,GOOD,1368
1700000001.369000,sim-pump-01,vibration_x,0.889405,g,GOOD,1369
1700000001.370000,sim-pump-01,vibration_x,0.809610,g,GOOD,1370
1700000001.371000,sim-pump-01,vibration_x,0.657871,g,GOOD,1371
1700000001.372000,sim-pump-01,vibration_x,0.562688,g,GOOD,1372
1700000001.373000,sim-pump-01,vibration_x,0.525469,g,GOOD,1373
1700000001.374000,sim-pump-01,vibration_x,0.452448,g,GOOD,1374
1700000001.375000,sim-pump-01,vibration_x,0.389272,g,GOOD,1375
1700000001.376000,sim-pump-01,vibration_x,0.418399,g,GOOD,1376
1700000001.377000,sim-pump-01,vibration_x,0.389992,g,GOOD,1377
